event_id,source_camera,source_pixel_x,source_pixel_y,renderer_median_event_depth,world_x,world_y,world_z,event_normal_x,event_normal_y,event_normal_z,chart_u,chart_v,chart_n,fixed_projected_u,fixed_projected_v,fixed_projected_n,fixed_is_u_min_owner,fixed_is_u_max_owner,fixed_is_v_min_owner,fixed_is_v_max_owner,fixed_leave_one_out_delta_u_span,fixed_extent_reduction_u_span,fixed_leave_one_out_delta_v_span,fixed_extent_reduction_v_span,fixed_leave_one_out_delta_rectangular_chart_area,fixed_extent_reduction_rectangular_chart_area,fixed_relative_area_change,pca_pca_origin_shift_world,pca_axis_u_angle_degrees,pca_axis_v_angle_degrees,pca_axis_n_angle_degrees,pca_right_handed_sign_alignment,pca_joint_axis_rotation_angle_degrees,pca_leave_one_out_delta_u_span,pca_extent_reduction_u_span,pca_leave_one_out_delta_v_span,pca_extent_reduction_v_span,pca_leave_one_out_delta_rectangular_chart_area,pca_extent_reduction_rectangular_chart_area,review_extrema_owner,fixed_area_rank,pca_area_rank,fixed_area_leverage_is_not_a_decision,pca_orientation_is_not_a_decision
373,DSC08043.JPG,205.0,225.0,3.2702653408050537,1.4676639490955694,1.5154028914499273,1.0061538095550377,-0.2902406834720674,0.8092550615716816,0.5107510068304134,1.1548562324888936,1.018600499095546,1.7582914959970608,1.1548562324888936,1.018600499095546,1.7582914959970608,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.360452736162047e-05,0.021568006845058524,0.021636406478387802,0.003527016952100635,"[1, 1, 1]",0.021745722032615607,-5.936028497766088e-05,5.936028497766088e-05,0.00011149602426718808,-0.00011149602426718808,8.21117268752225e-05,-8.21117268752225e-05,False,378,419,True,True
374,DSC08043.JPG,206.0,225.0,3.268789291381836,1.4625560004755174,1.51222468624289,1.0103238101096257,-0.06807640640663079,0.8795427390276326,0.47092480622125776,1.1550192970458106,1.0112990961267365,1.7577975762609381,1.1550192970458106,1.0112990961267365,1.7577975762609381,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.148186941013269e-05,0.01929349998922265,0.019331547436741474,0.003424781104177931,"[1, 1, 1]",0.019463773974924672,-5.1932563367884654e-05,5.1932563367884654e-05,0.00010010918605263264,-0.00010010918605263264,7.626860271514602e-05,-7.626860271514602e-05,False,379,461,True,True
375,DSC08043.JPG,207.0,225.0,3.29282808303833,1.4495745433546314,1.530465958354558,1.0014835181383497,-0.499943647994553,0.10003299422507458,-0.8602614421768913,1.1342758824953778,1.0139366998996124,1.7697209482041814,1.1342758824953778,1.0139366998996124,1.7697209482041814,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.067106102151668e-05,0.01634563132342073,0.0163468719247647,0.0003382398622074534,"[1, 1, 1]",0.016348001296024695,-5.004296223165561e-05,5.004296223165561e-05,7.41405929702843e-05,-7.41405929702843e-05,3.492191793608157e-05,-3.492191793608157e-05,False,380,871,True,True
376,DSC08043.JPG,208.0,225.0,3.2858381271362305,1.4461452188243973,1.5226509016686158,1.0084791775227981,-0.5310359804823284,-0.2883264837445714,-0.7967864370109871,1.1389526548483995,1.004459747861184,1.766544502331714,1.1389526548483995,1.004459747861184,1.766544502331714,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.013534749265171e-05,0.014589353580427705,0.014594982112854066,0.001025415204811009,"[1, 1, 1]",0.01461017142014098,-4.2979413125809884e-05,4.2979413125809884e-05,6.924851238232499e-05,-6.924851238232499e-05,3.9621153258728725e-05,-3.9621153258728725e-05,False,381,809,True,True
377,DSC08043.JPG,209.0,225.0,3.264369249343872,1.4472597449546376,1.5027073639008899,1.0228111943925366,0.09983297755726345,0.9244290713455238,0.368054708763933,1.1555075083512834,0.9894344271493782,1.7563185482076433,1.1555075083512834,0.9894344271493782,1.7563185482076433,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.645290524233256e-05,0.012496051115333164,0.012371631577643266,0.003111648888792465,"[1, 1, 1]",0.012627171515836384,-2.9572212724815472e-05,2.9572212724815472e-05,6.499148244976105e-05,-6.499148244976105e-05,5.722820666642647e-05,-5.722820666642647e-05,False,382,626,True,True
378,DSC08043.JPG,210.0,225.0,3.23882794380188,1.4497255576068881,1.4793780299515173,1.0391616812265934,-0.18081073330275357,0.5088824204147484,0.8416330322149599,1.1754170398796997,0.972937108836659,1.74410685229447,1.1754170398796997,0.972937108836659,1.74410685229447,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.729487451002967e-05,0.00980242473277867,0.008380842035063285,0.005739146215389154,"[1, 1, 1]",0.00998157911497244,-7.375847237200972e-06,7.375847237200972e-06,4.733663977973812e-05,-4.733663977973812e-05,6.805153046762769e-05,-6.805153046762769e-05,False,383,523,True,True
379,DSC08043.JPG,211.0,225.0,3.241938829421997,1.4432360549967418,1.4800623330978917,1.0409719265025679,-0.13572945554664806,-0.30566124629859287,0.9424164246277765,1.1718280158835515,0.9674634879911717,1.7458438855346077,1.1718280158835515,0.9674634879911717,1.7458438855346077,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.440406982360679e-05,0.0077251812229256435,0.006086200998993941,0.005109329119298575,"[1, 1, 1]",0.007836629110320677,-2.0818973984759737e-06,2.0818973984759737e-06,3.413430372822823e-05,-3.413430372822823e-05,5.5098057523128574e-05,-5.5098057523128574e-05,False,384,645,True,True
380,DSC08043.JPG,212.0,225.0,3.2622432708740234,1.431280716459342,1.4951246499327815,1.034113367646635,-0.4173136029257892,-0.6413870747037279,-0.6437949807322914,1.154120727004016,0.9684937809905935,1.7559549564190766,1.154120727004016,0.9684937809905935,1.7559549564190766,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.254068664457984e-05,0.006029660431325028,0.005524317227444857,0.002692454755783364,"[1, 1, 1]",0.006087864941775868,-8.452737997100002e-06,8.452737997100002e-06,2.9184780196755966e-05,-2.9184780196755966e-05,3.4685615221352606e-05,-3.4685615221352606e-05,False,385,876,True,True
381,DSC08043.JPG,213.0,225.0,3.248178482055664,1.4302196047637954,1.4814348228231424,1.0446029103822723,0.5794361900030475,-0.21420935597955548,0.78636381753332,1.1646293112018775,0.9564846106269312,1.7493279422755887,1.1646293112018775,0.9564846106269312,1.7493279422755887,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.898446250281381e-05,0.004410501280308291,0.0018498688198027794,0.004037251115402317,"[1, 1, 1]",0.004425716523607062,7.682431864219907e-06,-7.682431864219907e-06,1.0210736872240389e-05,-1.0210736872240389e-05,3.194404509487825e-05,-3.194404509487825e-05,False,386,911,True,True
382,DSC08043.JPG,214.0,225.0,3.2583603858947754,1.4214307542678863,1.4880142858324006,1.042879640159049,-0.006839910852274382,0.8423758838171156,0.5388469968208661,1.155224331995615,0.9536235594851437,1.7545109567735164,1.155224331995615,0.9536235594851437,1.7545109567735164,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.255138610058712e-05,0.002929725231549929,0.0007704094987356832,0.0028322963718303736,"[1, 1, 1]",0.0029324667719616386,7.0058803069983355e-06,-7.0058803069983355e-06,4.121122134437272e-06,-4.121122134437272e-06,2.0163347315360625e-05,-2.0163347315360625e-05,False,387,1077,True,True
383,DSC08043.JPG,215.0,225.0,3.2903940677642822,1.405562555753943,1.512820936554585,1.0302204285636283,0.00764909178693993,0.4969974987371242,0.8677182593698702,1.1278510978122351,0.958868123116358,1.7703421249239721,1.1278510978122351,0.958868123116358,1.7703421249239721,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.47202416507783e-05,0.001852409052586004,0.0018498863546711763,0.00010015387167027481,"[1, 1, 1]",0.0018525023105671798,-5.402926862130286e-06,5.402926862130286e-06,8.32256135585574e-06,-8.32256135585574e-06,4.319992068069212e-06,-4.319992068069212e-06,False,388,1419,True,True
384,DSC08043.JPG,216.0,225.0,3.291602373123169,1.3995755136068107,1.5118785376766493,1.033052815223764,-0.4853157853674323,0.016980500439147093,-0.8741740393525929,1.1258050987436974,0.952551031392388,1.7711566453176266,1.1258050987436974,0.952551031392388,1.7711566453176266,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.322196877918964e-05,0.0003091827831937509,0.0003091014352799747,6.830189170012755e-06,"[1, 1, 1]",0.0003091792467729955,-9.799353937189892e-07,9.799353937189892e-07,1.3711851771791572e-06,-1.3711851771791572e-06,5.446079658355529e-07,-5.446079658355529e-07,False,389,1556,True,True
385,DSC08043.JPG,217.0,225.0,3.2670116424560547,1.4019893677909667,1.4894313313666303,1.0487703287452477,0.3308826239198708,0.8983682091801806,0.28887929992004735,1.1449811420150053,0.936715830883926,1.7593978280404219,1.1449811420150053,0.936715830883926,1.7593978280404219,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.636640108999814e-05,0.0046002651934288225,0.004261759599780985,0.0018967236331432125,"[1, 1, 1]",0.00463263402444896,1.9090158974499616e-05,-1.9090158974499616e-05,-2.199382252876525e-05,2.199382252876525e-05,-2.4581500990272787e-06,2.4581500990272787e-06,False,390,1478,True,True
386,DSC08043.JPG,218.0,225.0,3.2897956371307373,1.3889721966169077,1.5064718065044456,1.0408296541531632,-0.3101595564512657,-0.1959786999415013,-0.9302652303032686,1.1251863440847567,0.9383533079594447,1.77072758951198,1.1251863440847567,0.9383533079594447,1.77072758951198,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.3448379958799836e-05,0.0030329996055120426,0.003032675138808952,4.94894222552004e-05,"[1, 1, 1]",0.0030330392601730697,9.543167768244487e-06,-9.543167768244487e-06,-1.3560193503847628e-05,1.3560193503847628e-05,-5.66115682554269e-06,5.66115682554269e-06,False,391,1388,True,True
387,DSC08043.JPG,219.0,225.0,3.2870004177093506,1.3842979228228245,1.5021954405696414,1.0456559757542574,-0.034131868577899425,-0.5882706909098316,0.807943444656772,1.1264353194709402,0.9305701960999515,1.7695905971747516,1.1264353194709402,0.9305701960999515,1.7695905971747516,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.518566596364735e-05,0.004939601267915348,0.004936870127121643,0.00021714402983594335,"[1, 1, 1]",0.004940622483786686,1.591359254859981e-05,-1.591359254859981e-05,-2.2515923219001976e-05,2.2515923219001976e-05,-9.27411004880696e-06,9.27411004880696e-06,False,392,1304,True,True
388,DSC08043.JPG,220.0,225.0,3.295778751373291,1.375803591916473,1.5075483110393706,1.0447335373703202,0.0686845183969796,0.6339700176463384,0.7703015342436209,1.1181543360274726,0.9269948254241216,1.774096128233782,1.1181543360274726,0.9269948254241216,1.774096128233782,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.078522765762463e-05,0.005236125630647183,0.005230011437206238,0.00041582107383541264,"[1, 1, 1]",0.00524132330031133,1.5031981662305682e-05,-1.5031981662305682e-05,-2.1833099191459482e-05,2.1833099191459482e-05,-9.735701662627605e-06,9.735701662627605e-06,False,393,1295,True,True
389,DSC08043.JPG,221.0,225.0,3.290271282196045,1.372030716838962,1.5010174952108613,1.0509032832885115,-0.18588016293991688,0.6789642754565997,-0.7102507146628749,1.1216378079763607,0.9182330966522904,1.7716365675938248,1.1216378079763607,0.9182330966522904,1.7716365675938248,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.4707673359619606e-05,0.007435773102207104,0.00743571178413848,8.567141017651171e-05,"[1, 1, 1]",0.007435989206380843,2.2795846087664273e-05,-2.2795846087664273e-05,-3.26982026332967e-05,3.26982026332967e-05,-1.4053442098482805e-05,1.4053442098482805e-05,False,394,1199,True,True
390,DSC08043.JPG,222.0,225.0,3.2977135181427,1.363947612383391,1.5052483495036817,1.0506627951498648,-0.23438403768615657,-0.6473995549010428,-0.7252157880188946,1.1144514010422686,0.914135966466227,1.7754919041352513,1.1144514010422686,0.914135966466227,1.7754919041352513,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.173672622371329e-05,0.0076237499203417195,0.007626602812489084,0.0007104710113358273,"[1, 1, 1]",0.007641707977863413,2.195487837974852e-05,-2.195487837974852e-05,-3.0717009311009846e-05,3.0717009311009846e-05,-1.2196122271213028e-05,1.2196122271213028e-05,False,395,1244,True,True
391,DSC08043.JPG,223.0,225.0,3.2976784706115723,1.3583514949931792,1.5032646920406854,1.0541247311209336,0.18004905236923865,0.858053540103334,0.48096409539286333,1.113425549235994,0.9073432997096712,1.775701030530662,1.113425549235994,0.9073432997096712,1.775701030530662,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.326623879746268e-05,0.008888321502911014,0.008898164322486652,0.0008168182363761475,"[1, 1, 1]",0.0089119801041661,2.5816683533186335e-05,-2.5816683533186335e-05,-3.560531281343593e-05,3.560531281343593e-05,-1.345219835835465e-05,1.345219835835465e-05,False,396,1212,True,True
392,DSC08043.JPG,224.0,225.0,3.2974894046783447,1.3528075074880024,1.5011533415221134,1.057662375922002,0.1524475017369894,0.8581874981742764,0.49017749559881557,1.1125267633719693,0.9004962009608306,1.7758350152410236,1.1125267633719693,0.9004962009608306,1.7758350152410236,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.5177859362470186e-05,0.010142554133231431,0.010159394736469441,0.0009220486595106845,"[1, 1, 1]",0.010171894635458388,2.9671361736038904e-05,-2.9671361736038904e-05,-4.0462084694325995e-05,4.0462084694325995e-05,-1.4667102169241275e-05,1.4667102169241275e-05,False,397,1190,True,True
393,DSC08043.JPG,225.0,225.0,3.3476145267486572,1.3301879345304137,1.5407402823771452,1.036495969753536,-0.10783939990102537,0.890151262616306,0.4427204462090983,1.0701098761652443,0.9113751633043534,1.800517875187799,1.0701098761652443,0.9113751633043534,1.800517875187799,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.611082682097619e-05,0.003447562616148035,0.004949145851221447,0.003974750523603704,"[1, 1, 1]",0.005107757478843195,5.751561450217935e-06,-5.751561450217935e-06,7.952216957152203e-06,-7.952216957152203e-06,2.444714458738062e-05,-2.444714458738062e-05,False,398,1017,True,True
394,DSC08043.JPG,226.0,225.0,3.284937858581543,1.3458737212721823,1.4868497665372356,1.070700763458813,-0.48284589727236016,0.8229301260812438,-0.2994091633119428,1.1207786964796862,0.8825407687341739,1.7701625156390415,1.1207786964796862,0.8825407687341739,1.7701625156390415,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.621022343937184e-05,0.015306123258469369,0.01530712241216296,0.00023568019047830147,"[1, 1, 1]",0.015307530012518571,4.769963952977463e-05,-4.769963952977463e-05,-6.9252804294484e-05,6.9252804294484e-05,-3.0846949517826516e-05,3.0846949517826516e-05,False,399,928,True,True
395,DSC08043.JPG,227.0,225.0,3.307326555252075,1.3326128654351166,1.5034309430301462,1.063186267497464,0.2515066380248172,0.9674394971601283,0.028376581260109637,1.1012390238755616,0.8835821544639707,1.7813146486753275,1.1012390238755616,0.8835821544639707,1.7813146486753275,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,5.732821438695717e-05,0.011395790192670431,0.011574132725257275,0.0024022673554625154,"[1, 1, 1]",0.011610242665089083,3.211086093402038e-05,-3.211086093402038e-05,-3.7390114264512775e-05,3.7390114264512775e-05,-4.817888024089001e-06,4.817888024089001e-06,False,400,1409,True,True
396,DSC08043.JPG,228.0,225.0,3.3077285289764404,1.326850147695745,1.5018030976291088,1.066444859150185,0.5717786922517243,0.8058284814406813,-0.1539791725718565,1.0998491132652877,0.8769213468670605,1.7817377403969663,1.0998491132652877,0.8769213468670605,1.7817377403969663,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.000934124454826e-05,0.012221892452013994,0.012448505836887658,0.002706133318541147,"[1, 1, 1]",0.012483250984275683,3.461572080487585e-05,-3.461572080487585e-05,-3.918567042071608e-05,3.918567042071608e-05,-3.256808630336394e-06,3.256808630336394e-06,False,401,1437,True,True
397,DSC08043.JPG,229.0,225.0,3.3081307411193848,1.3210859802726527,1.5001749727497016,1.0697041745086218,-0.4832152476512817,-0.0030310631889166957,-0.8754963375670142,1.0984587484751374,0.8702589683676732,1.7821610036617803,1.0984587484751374,0.8702589683676732,1.7821610036617803,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,6.287130450266045e-05,0.012996202204832883,0.013277737272504477,0.0030301886917837653,"[1, 1, 1]",0.013311303915674956,3.696543419495768e-05,-3.696543419495768e-05,-4.064288374849845e-05,4.064288374849845e-05,-1.4000062851238226e-06,1.4000062851238226e-06,False,402,1522,True,True
398,DSC08043.JPG,230.0,225.0,3.2865307331085205,1.322974898719908,1.4803771547845792,1.0836522403040065,-0.530002523822084,-0.2562194545424983,-0.8083618718471115,1.1152590874622959,0.8560699161872828,1.7718416259357934,1.1152590874622959,0.8560699161872828,1.7718416259357934,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.598707886870244e-05,0.019722420341523016,0.01972354912419299,0.00024064454966635072,"[1, 1, 1]",0.01972371877602614,6.0694076474021585e-05,-6.0694076474021585e-05,-8.635180320637481e-05,8.635180320637481e-05,-3.619852413239144e-05,3.619852413239144e-05,False,403,856,True,True
399,DSC08043.JPG,231.0,225.0,3.287323236465454,1.3171089671206735,1.4790831844573646,1.0867010714322425,-0.47058521832921557,-0.11340556466949184,-0.875036416494787,1.113552436155412,0.8495821487019185,1.7724540786732923,1.113552436155412,0.8495821487019185,1.7724540786732923,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.863696175560491e-05,0.020578438738855922,0.020582665991202474,0.0004654906712796315,"[1, 1, 1]",0.020583184420831922,6.312189398727241e-05,-6.312189398727241e-05,-8.889053936012026e-05,8.889053936012026e-05,-3.6065090714743064e-05,3.6065090714743064e-05,False,404,858,True,True
400,DSC08043.JPG,232.0,225.0,3.288115978240967,1.3112402563990422,1.4777884712903824,1.0897514428754522,0.35662172019252725,0.053732247658580576,0.9327024146256295,1.1118450806237117,0.8430912029674825,1.7730667565833549,1.1118450806237117,0.8430912029674825,1.7730667565833549,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.142400350035899e-05,0.02137262868379341,0.021382544829038504,0.0007140615910566713,"[1, 1, 1]",0.02138354931636629,6.536847527227607e-05,-6.536847527227607e-05,-9.100250235216656e-05,9.100250235216656e-05,-3.553170296388686e-05,3.553170296388686e-05,False,405,866,True,True
401,DSC08043.JPG,233.0,225.0,3.3055012226104736,1.2995117586284373,1.4901652399577294,1.0847954076689208,-0.5305389222191754,0.18837960455989103,-0.8264632941615586,1.096402973741672,0.8421694860460504,1.7817843319646693,1.096402973741672,0.8421694860460504,1.7817843319646693,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,7.735030854281564e-05,0.016846232917328414,0.017235430040862334,0.0038486416160450777,"[1, 1, 1]",0.01725786275834218,4.910759805576426e-05,-4.910759805576426e-05,-5.271189804978427e-05,5.271189804978427e-05,3.5289264976867685e-07,-3.5289264976867685e-07,False,406,1568,True,True
402,DSC08043.JPG,234.0,225.0,3.3076436519622803,1.2931307095160076,1.4899701717085434,1.0872164314345716,0.9297820932203034,-0.27313005293714004,-0.2467898565772633,1.093571677678168,0.8360884153315592,1.7830577278328383,1.093571677678168,0.8360884153315592,1.7830577278328383,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.010412966500775e-05,0.016870385472525853,0.017416672787482563,0.004524869439305487,"[1, 1, 1]",0.017441686281957015,4.899453704676482e-05,-4.899453704676482e-05,-4.879776907262823e-05,4.879776907262823e-05,6.905070465190732e-06,-6.905070465190732e-06,False,407,1358,True,True
403,DSC08043.JPG,235.0,225.0,3.305040121078491,1.288433821292798,1.4858674614346803,1.0919225655589764,-0.19324526710038253,-0.0620205521475456,0.9791882954031954,1.0946704584984377,0.828424149285314,1.782012550502977,1.0946704584984377,0.828424149285314,1.782012550502977,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,8.473047291766528e-05,0.018363502443081773,0.01884238321461164,0.004396747025319514,"[1, 1, 1]",0.018862462891253977,5.383083440513303e-05,-5.383083440513303e-05,-5.615904741951283e-05,5.615904741951283e-05,3.1902929622518172e-06,-3.1902929622518172e-06,False,408,1438,True,True
404,DSC08043.JPG,201.0,226.0,3.2627646923065186,1.493906771181076,1.5208694653600914,1.0015136015738653,0.6789008529594914,-0.43653456098284277,-0.5903653181873,1.1683261924117634,1.042192160026791,1.759738695228964,1.1683261924117634,1.042192160026791,1.759738695228964,False,False,False,False,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,9.874507706804698e-05,0.03248653387808988,0.032584555574625224,0.00396500110869811,"[1, 1, 1]",0.03265615853686926,-9.349704570427164e-05,9.349704570427164e-05,0.00016321980449540696,-0.00016321980449540696,0.00010791243481200752,-0.00010791243481200752,False,409,297,True,True
